4232,5400,5220,884,-3552,6224,6740,15964,14672,-6836,-32768,-5372,-13624,-12936,-14428,-5976,8240,15456,9172,12056,11648,6176,-1240,-3072,6744,1476,20900,-32768,-32768,-7576,-12400,-13968
-16648,-7072,10700,6732,8572,4032,-976,-308,1236,-8500,-2752,5576,5588,2380,17520,-18248,-32768,-12532,-12760,-13536,-12100,-6676,4324,8548,5720,1972,-176,1144,-5584,-5008,-4124,-1832
-5400,5600,-27488,-32768,-5868,-13608,-11208,-7956,-1484,2660,7348,1904,56,-1104,9664,2840,11116,12304,-24960,-29856,-12588,-13516,-11036,-7036,-656,6684,7056,6588,856,-876,3928,2084
11172,12332,14192,32767,15528,-23072,-18004,-10880,-12220,-12532,3316,6748,4448,4744,2716,1096,2572,616,6312,13448,11068,15232,32264,-32768,-11544,-12904,-15364,-13208,-9208,-756,8236,8832
4992,3396,3840,-11544,-13828,-9576,-8,10144,7832,5716,1460,2304,4704,11396,31292,8660,-24884,-19796,-12492,-8692,-8892,3220,11484,9704,6568,2740,-3800,-6196,-540,11100,11112,16564
9644,-15820,-19716,-10692,-11504,-8796,-4824,-3036,5132,8256,9784,4140,3572,4824,3724,14148,8768,17096,21384,-14940,-20592,-13004,-15140,-11812,-1980,4684,8976,10172,7288,2644,252,2124
-5616,2520,10740,8532,9124,22724,-916,-30136,-11920,-14056,-11032,-10600,2272,5304,4144,972,1568,632,-1380,1676,11292,32767,-20504,-16448,-10596,-8308,-10844,-11484,1308,10224,8592,5244
2192,-1536,3332,24352,6916,15280,32767,-9592,-24292,-11268,-11608,-9368,-12364,-8672,-3852,5888,6844,-8080,7872,6392,8216,4548,2836,588,704,10740,16680,13200,21812,22408,-9080,-18700
-10364,-13684,-10964,-10376,60,10740,9060,4380,3548,1208,944,9108,7756,17720,17832,22328,-12768,-11320,-12124,-9864,2832,11528,11608,6952,5208,76,-3564,-1648,19272,14628,13744,32767
-24200,-18868,-12244,-11344,-8136,-10420,-9096,6208,12744,7780,10892,8720,6736,5400,11976,12796,13656,12232,-4536,-32768,-10808,-13276,-12220,-6648,-6468,748,8524,9936,6432,3496,60,824
12232,-4536,-32768,-10808,-13276,-12220,-6648,-6468,748,8524,9936,6432,3496,60,824,12184,18512,14572,16900,9208,-27852,-16168,-11212,-12924,-10388,-11864,-13252,-15840,-10556,-2388,1908,5016
