-11900,-11328,-13328,-11008,-7016,-10596,-20256,-17052,-24184,-22076,-32768,-32768,664,25624,3768,6348,-12028,-10688,-14348,-10496,-10260,-10984,-21860,-15280,-13360,-12732,-6760,-11460,-13580,-23460,-32768,-27816
20888,13676,4264,5948,-13200,-12952,-16188,-15288,-11020,-17872,-18032,-15928,-14532,-11896,-9704,-9916,-13236,-17848,-20932,-32768,-32,26696,756,5260,3932,-17736,-21768,-17940,-18208,-16788,-12924,-18688
-15308,-14912,-13568,-11536,-13460,-5980,-13260,-21304,-32768,-32768,29732,3540,16968,2896,3680,-4792,-13436,-13760,-16576,-13292,-15640,-15872,-15128,-12536,-17680,-14760,-16596,-21796,-24108,-30292,-32768,26232
22880,1212,4472,-332,-11408,-18680,-18980,-13932,-15212,-18304,-17004,-16824,-14340,-9340,-17348,-20208,-23076,2268,1268,-8752,-19472,-19852,-17748,-19240,-17280,-16736,-13832,-14304,-16948,-20164,-17196,-20688
-32768,-32768,-21308,28412,-2596,2460,-1372,-7124,-9660,-7660,-11004,-10864,-16592,-15340,-15124,-13780,-13760,-11096,-22532,-24560,-32768,-32768,32767,6960,580,1420,-6812,-12464,-12540,-14948,-11876,-11960
-15928,-16424,-15692,-15048,-13096,-14816,-15800,-19728,-19388,-24924,-32768,-32768,22048,13760,192,1812,-724,-6984,-10672,-9788,-11640,-14864,-13936,-16424,-15280,-14328,-13792,-11552,-15240,-16928,-16584,-23504
-27412,-32768,-32768,8208,17252,2632,7904,-3996,-12208,-14040,-16108,-12104,-12636,-17156,-15820,-15724,-9988,-13536,-15284,-16132,-19912,-25152,-32768,-32768,32767,12008,3004,-564,-15096,-9532,-12644,-15880
-15868,-15208,-11620,-11096,-10352,-23820,-20360,-16948,-20792,-32768,-32768,25664,2336,-1640,-1644,-8532,-9860,-11476,-11660,-16516,-16792,11116,16748,3172,5040,-6120,-10032,-12132,-11832,-12508,-14124,-17668
-15848,-13852,-12220,-13768,-19448,-13832,-18220,-29944,-32768,-29452,23716,-340,-520,-668,-7664,-12256,-15924,-14072,-13104,-13720,-15448,-13584,-13044,-12472,-20840,-17148,-17032,-15996,11292,2424,2408,-3900
-11476,-14740,-13756,-12600,-13688,-15876,-15128,-12532,-10924,-12824,-14972,-16956,-21864,-32768,-32768,21968,12504,1452,672,-6444,-9764,-13140,-15276,-15388,-14408,-14432,-10360,-6412,-10524,-13712,-17840,-21784
-32768,10432,29172,-3008,-376,-2012,-7056,-8064,-14436,-11764,-16228,-19120,-15192,-11316,-10464,-6640,-7468,-27016,-26556,-32768,4312,25448,-2368,2276,-8004,-9180,-12920,-14364,-12472,-12380,-15384,-15132
-14364,-12472,-12380,-15384,-15132,-14288,-12192,-12260,-28328,-3400,-8604,-8012,-7144,-11684,-17116,-17596,-14336,-13268,-13972,-13704,-13796,-12656,-15284,-13400,-13328,-13188,-14712,-12360,-14260,-15100,-14624,-14840
