3260,4388,11156,15412,17888,-284,-16848,-10364,1292,2256,736,4096,8216,6836,16900,17432,5636,-18328,-9692,-14624,-32768,-32768,3296,-2700,-9940,-5360,120,-84,-100,-2300,684,5028
8428,9928,12764,10136,-8524,-20136,-12796,-32768,-20328,-6748,1956,-12408,-7632,168,-256,-148,-1844,4684,3748,7332,9444,8672,14780,-4600,-24148,-5064,-26092,-32768,4004,-14748,-7800,-10216
-5316,1872,3668,-672,-9812,-12560,-14236,-9936,152,2084,2968,24,2764,5008,4216,3920,13448,15840,11944,548,-21008,-4984,1228,1740,5544,4792,8424,14576,11084,9732,-10164,-6256
-15740,-32768,-32768,-10980,-6408,-13932,-3308,-608,-1120,-936,-352,3796,6920,5976,9792,15020,16392,5948,-15480,-8524,-17252,-32768,-14232,5032,544,-868,2860,2204,2216,2580,5368,7664
6664,8824,8844,-18272,-5424,-32768,-9900,-6404,-13172,-9504,-7572,4864,19036,3340,-18152,-8252,-22656,-30140,-18000,-7920,-6072,-2132,732,4780,1392,1464,4944,2352,7136,14844,11368,17608
-12,-15368,-9552,-26488,-32768,-16320,-4620,1160,-816,2072,-616,-680,1896,4424,3252,7400,14340,12016,-21696,-12620,-4176,-24100,-32768,-12380,-8408,-3264,-388,3408,-624,-832,332,2456
3732,11268,16048,-18992,-18920,-32768,-18088,-8888,-3432,-6112,380,-936,-152,-2116,4720,7920,6224,10704,14048,20720,-5564,-15716,-12168,-32768,-27388,-4952,-5504,-9684,-5380,-4000,-732,-5036
796,3096,3248,7400,13120,12936,10292,-15972,-10156,-13320,-32768,-32768,-372,-9264,-15036,-2420,2516,-844,352,4360,9152,7676,14380,20672,3820,-19692,-10536,1136,4772,5888,6080,13256
8820,11140,-7444,-23352,-32768,-1988,-11072,-15568,-3496,2200,-104,-724,168,4284,7472,5672,7724,8172,-2656,-2176,-22244,-8460,-13032,-32768,-26628,-884,-5712,-14380,-7200,-1096,-204,-1832
-260,4180,4088,2188,11420,12868,11248,11292,-17084,-8984,-20408,-32768,-7664,-9744,-8264,-5472,3412,2644,1224,792,3872,-3948,-20524,-32768,-1632,-5492,-4716,-11996,-3660,-2948,-20,3188
2188,11420,12868,11248,11292,-17084,-8984,-20408,-32768,-7664,-9744,-8264,-5472,3412,2644,1224,792,3872,-3948,-20524,-32768,-1632,-5492,-4716,-11996,-3660,-2948,-20,3188,2484,5696,2188
