1504,1680,1816,964,-3392,-14020,11008,14820,10340,26952,32767,25136,15748,15584,10792,5196,4560,3960,-348,-3428,-5736,-10068,-11932,5292,11452,13592,32767,-2624,-5448,-6224,-9076,-2456
7296,11076,10280,24520,32767,20656,14024,13924,10784,17344,14776,4852,3872,-1588,-1620,-1076,-680,-2376,-12536,-1392,5284,7876,23316,-2048,-6812,-12876,3428,12568,9916,27516,32767,32767
11476,12088,17780,7836,8900,5580,4404,-3660,-8244,-6272,-7252,-10328,-2528,7796,10756,12112,30136,32767,18128,13104,13700,16972,11360,7168,2936,3948,2396,-3232,-3912,-4652,-4296,-2716
-9204,-5136,4288,9948,12192,29288,32767,19504,14060,16320,15016,8312,5412,4248,1788,-1048,-3752,-2592,-3352,29172,32767,12764,14500,17736,16528,8372,5580,2116,3260,-1132,-3436,-4208
2052,9464,12572,10488,13796,32767,32767,16052,16088,14228,6600,4888,4780,2900,-492,-3112,-2844,-5792,-9276,1632,11032,10424,7748,27536,32767,22096,15828,18064,15964,8972,11036,6592
5120,-1284,-4068,-6608,-7004,-4256,6896,10556,10108,18956,32767,32312,13076,12116,17616,15848,6832,4164,4484,1200,-2368,-2860,-2384,-10448,-9220,2456,10984,9764,6428,32767,32767,11224
15724,16656,11664,7444,3984,2588,508,-708,-1396,-6800,6048,11460,10600,23556,32767,23280,11988,15544,13688,7156,6188,1392,1836,-944,-2948,-2040,-1492,-8296,-9496,4852,13956,12848
12516,32767,32568,11200,12780,19472,12392,9852,4860,2916,-76,-1964,420,-2984,-7656,-2984,7596,9872,9928,11444,32767,21856,15756,18728,11404,7808,3852,3500,-284,-1144,-1780,-1600
-7848,-8060,3036,10088,13492,18544,32767,15428,9204,15008,11260,4920,1160,2388,3988,728,-1776,-1304,-2124,3876,8664,11020,32767,32767,14796,13224,13188,7436,4508,80,340,-1444
8108,10468,12752,32767,32552,18056,14364,12832,7372,2368,2864,-160,80,-4924,-5576,-8152,-11404,1204,11692,11412,15876,32767,15948,12204,13088,15444,11936,5508,2668,1324,2400,-1224
-2676,-3420,-6504,-6524,-2432,4396,10480,11396,32767,32200,8580,13252,15736,15764,6320,2208,76,-2520,-892,-2688,-1924,-2384,1500,1332,1028,1156,924,688,1008,1272,952,984
1144,440,540,392,364,528,292,456,556,556,740,252,420,476,380,596,308,192,320,492,392,584,464,216,236,216,136,320,560,300,20,460
408,504,256,8,332,292,256,256,256,216,236,368,388,380,328,376,200,504,292,288,400,436,280,180,372,344,108,244,236,724,640,160
348,748,448,372,520,400,284,220,344,532,380,360,224,316,460,256,396,256,380,448,328,60,260,260,368,492,588,316,488,316,348,576
316,460,256,396,256,380,448,328,60,260,260,368,492,588,316,488,316,348,576,272,268,316,308,336,456,440,276,184,364,352,2728,2276
