-7500,-7448,-7520,-7964,-10644,-6888,-364,-1052,1800,21036,32767,2372,-6732,-6872,-10328,-8796,-6612,-11328,-9256,-7348,-6796,-7636,-6772,11716,7632,-2896,3156,-8520,-6828,-6156,-6056,-8612
-3880,-784,-3500,3928,11820,-204,-4208,-3456,-2312,1740,-4312,-11260,-8444,-7244,-7264,-9744,-10768,-8520,-13808,-3696,-1404,104,7004,-9420,-8264,-10132,-2772,-388,304,1044,10816,18380
592,-1256,1116,-12024,-7920,-10380,-11248,-10616,-11768,-12304,-10108,-10648,-12908,-6636,-1640,-1196,-2052,11880,9884,-3720,-3648,-3288,-9748,-12376,-14208,-13588,-11536,-12060,-11520,-11816,-10420,-10084
-15420,-11620,-6192,-5888,-4484,4544,10548,-2168,-660,-3960,-1460,-11880,-11816,-11600,-10432,-11296,-11684,-11400,-10072,3296,9136,-2836,-4428,-3368,-5776,-12320,-12648,-12852,-14464,-9900,-10552,-12816
-11860,-8220,-2220,-2160,4568,5124,1288,-4312,-2920,-2584,-10256,-14416,-12624,-14868,-10692,-12856,-12836,-10776,-9288,-11772,-6332,-4224,-3304,3732,20180,-1632,-1152,-2732,-4936,-8640,-8804,-11716
-10432,-10576,-9444,-10932,-9284,-13524,-5608,-908,-512,6804,13760,-2608,-3784,-2204,-3240,-424,-11384,-12828,-12540,-10148,-11656,-10812,-11512,-11584,-10740,-10052,-9232,-6520,872,7188,88,-4388
-2032,-6212,-8312,-7624,-11384,-11508,-11556,-14680,-11180,-11268,-9072,-5088,-2028,7096,10672,-2988,-1136,-3772,-3188,-11128,-10944,-12768,-10064,-13004,-11616,-12536,-11944,-12340,-12012,-9820,-6880,-1968
4812,4848,-1440,-3620,-2580,-2080,-9736,-10728,-11196,-13196,-11644,-11136,-12380,-11308,-11588,-12252,-10032,-8324,-4468,6452,5700,-3728,732,-1876,-6424,-12668,-12700,-15132,-11976,-13348,-14164,-12564
-11608,-11608,-11536,-8284,-2148,4560,10192,-3296,-4684,-4600,-6732,-14048,-13224,-14556,-13412,-12216,-12560,-12080,-11820,-12216,-7480,-1212,1724,-3060,-2756,-3848,-5588,-12552,-14444,-15656,-14004,-11844
-9572,-4484,-700,216,7476,-3292,-3816,-4676,-7920,-13296,-11500,-13712,-13816,-10948,-10252,-8624,-9228,-13852,-5496,-532,9292,14912,-8900,-4048,-5652,-6956,-11456,-14328,-13220,-12528,-11744,-11896
-10648,-10836,-11400,-12096,-12444,-10532,-6732,-1952,5144,9860,-3768,-6464,-7088,-9216,-12772,-13040,-10912,-12628,-15192,-12512,-10072,-7964,-11304,-9384,-9380,-8964,-8700,-9456,-8840,-9224,-9072,-9160
-9008,-9584,-9168,-9640,-9660,-9540,-9520,-9652,-9740,-9636,-9584,-9632,-9656,-9544,-9700,-9628,-9692,-9792,-9988,-9668,-9844,-9928,-9592,-9708,-9764,-9908,-9804,-9784,-9648,-9940,-9816,-9708
-9760,-9716,-9712,-9512,-9876,-9840,-9692,-9876,-9860,-9692,-9916,-9536,-9764,-9696,-9712,-9832,-9700,-9752,-9720,-9776,-9748,-10060,-9536,-10040,-9888,-9944,-10076,-9912,-9952,-10136,-10196,-10132
-10052,-10048,-10236,-10024,-10216,-10240,-10244,-10104,-10156,-10264,-10344,-10172,-10316,-10256,-10436,-10276,-10312,-10372,-10352,-10292,-10280,-10260,-10292,-10408,-10284,-10348,-10344,-10208,-10316,-10332,-10432,-10208
-10256,-10436,-10276,-10312,-10372,-10352,-10292,-10280,-10260,-10292,-10408,-10284,-10348,-10344,-10208,-10316,-10332,-10432,-10208,-10560,-10232,-10304,-10340,-10296,-10492,-10020,-10420,-10356,-10272,-10272,-10344,-10044
