1036,860,796,5052,13660,13288,7840,7300,12036,8124,9952,30516,26104,8960,12900,9936,4836,2504,2196,-1732,-1288,304,2472,6260,13808,18400,5380,8508,4548,7332,-264,-3856
4748,10568,10356,6184,6232,5148,2328,1300,-1924,-888,3396,5148,12736,18532,5004,1844,5372,9616,10984,13988,-924,13964,10640,11252,3132,6152,1772,1700,1816,672,1508,3988
4368,6740,16336,12492,3252,7516,4888,5776,64,10944,9256,11788,12168,12564,13040,5488,8388,3896,1144,40,2504,3072,5064,15912,19264,6800,7960,4436,6768,10740,17932,7416
7076,13276,11040,5608,-840,2216,-1376,1668,-980,1592,2448,6708,15040,12044,5052,5828,7524,8844,4964,12760,6668,2012,4196,-1544,4684,9900,13684,11408,5160,3776,6820,10684
6384,18912,29240,13900,11800,11700,8016,4204,-416,196,-524,-3788,-1932,-36,84,2240,5580,8508,4492,3536,3388,32767,17264,10544,13312,8376,5904,-952,-656,2968,380,-1380
-176,1164,2044,5696,9644,11436,9564,6272,6888,6464,6672,31268,20588,11196,11096,10912,4216,312,-108,-1532,-1636,-2996,-2772,680,1772,2688,8028,12768,10224,6204,7508,8924
9048,5984,30836,9876,12072,9180,9144,8244,6964,4944,-1108,1120,1012,2988,4020,7536,18212,11652,6688,3064,5876,7552,6004,19648,7068,11848,11948,6528,5184,2624,-52,2316
2752,3852,11108,11820,9848,7744,8480,8180,11280,9668,30864,15948,13124,12400,5964,1788,-1008,-1292,-2624,1876,3008,16632,8380,11852,10580,8800,844,-1348,-3480,-3700,-956,-576
-268,2968,11928,14124,8144,5352,6392,12032,1772,32767,13972,12452,10784,8828,6224,4216,1080,-1556,-1912,1256,2540,4264,12376,11164,9300,5288,8196,32767,14896,11504,8716,4900
3956,4472,2780,-2500,-136,2364,6292,9508,15076,10720,17084,7500,9364,11488,15704,10608,10092,15124,10028,5700,6176,6488,872,1400,4736,7816,13736,18348,7000,1864,8224,8392
13556,5980,10916,11752,14296,10684,1496,700,1692,-1404,-476,3424,7820,12248,13012,13504,8992,3864,8596,8684,16432,11308,13436,11468,2884,3524,9072,-2368,-3468,-1520,1604,4588
-2368,-3468,-1520,1604,4588,7256,13168,12364,9680,8588,3664,-1684,-1268,-5100,-5244,-1208,820,1760,2040,1720,1652,3432,-16,-2664,-396,1772,772,164,876,652,140,896
