-8456.0,-8900.0,-6752.0,-6276.0,-1480.0,-6620.0,1384.0,-1796.0,-12944.0,-10664.0,-11576.0,-15076.0,-15272.0,-9828.0,-6048.0,7928.0,1704.0,2416.0,3508.0,1824.0,18388.0,32468.0,11308.0,720.0,12.0,-4024.0,-13200.0,-14760.0,-17292.0,-9944.0,-11496.0,-17884.0
7928.0,1704.0,2416.0,3508.0,1824.0,18388.0,32468.0,11308.0,720.0,12.0,-4024.0,-13200.0,-14760.0,-17292.0,-9944.0,-11496.0,-17884.0,-13388.0,-7160.0,-6048.0,-8280.0,-1036.0,1924.0,648.0,6372.0,32767.0,-3676.0,2796.0,7260.0,-3772.0,-12856.0,-16436.0
-13388.0,-7160.0,-6048.0,-8280.0,-1036.0,1924.0,648.0,6372.0,32767.0,-3676.0,2796.0,7260.0,-3772.0,-12856.0,-16436.0,-13008.0,-12664.0,-20908.0,-10676.0,-10352.0,-16768.0,-244.0,6652.0,-2028.0,11704.0,5632.0,-3496.0,32767.0,2676.0,8748.0,2268.0,984.0
-20908.0,-10676.0,-10352.0,-16768.0,-244.0,6652.0,-2028.0,11704.0,5632.0,-3496.0,32767.0,2676.0,8748.0,2268.0,984.0,-8352.0,-16996.0,-11964.0,-12940.0,12308.0,4828.0,5920.0,-4000.0,-9676.0,-12860.0,-10876.0,-11248.0,-12372.0,-15436.0,-10568.0,-8468.0,-8112.0
-8352.0,-16996.0,-11964.0,-12940.0,12308.0,4828.0,5920.0,-4000.0,-9676.0,-12860.0,-10876.0,-11248.0,-12372.0,-15436.0,-10568.0,-8468.0,-8112.0,388.0,13084.0,6528.0,6336.0,5412.0,-10900.0,-13248.0,-11992.0,-8928.0,-8496.0,-2092.0,4188.0,4632.0,1016.0,1752.0
388.0,13084.0,6528.0,6336.0,5412.0,-10900.0,-13248.0,-11992.0,-8928.0,-8496.0,-2092.0,4188.0,4632.0,1016.0,1752.0,748.0,22652.0,27800.0,6712.0,3644.0,832.0,-8812.0,-12548.0,-9472.0,-10228.0,-13808.0,-12704.0,-12940.0,-9428.0,-6272.0,-276.0,2112.0
748.0,22652.0,27800.0,6712.0,3644.0,832.0,-8812.0,-12548.0,-9472.0,-10228.0,-13808.0,-12704.0,-12940.0,-9428.0,-6272.0,-276.0,2112.0,-124.0,4276.0,2380.0,-3364.0,32767.0,8792.0,6336.0,-3492.0,-8596.0,-15316.0,-15956.0,-14304.0,-9804.0,-15312.0,-15312.0
11512.0,-12352.0,-11956.0,-13332.0,-10920.0,-2880.0,10080.0,20240.0,19268.0,6708.0,12744.0,32767.0,32767.0,-2616.0,-11184.0,-3912.0,-6544.0,-14820.0,-16748.0,-13688.0,-11860.0,-9284.0,-9864.0,-10984.0,-9988.0,2364.0,18036.0,32767.0,27340.0,24844.0,32767.0,32767.0
-14820.0,-16748.0,-13688.0,-11860.0,-9284.0,-9864.0,-10984.0,-9988.0,2364.0,18036.0,32767.0,27340.0,24844.0,32767.0,32767.0,32767.0,-5980.0,-9880.0,-5808.0,-6300.0,-14444.0,-13892.0,-11700.0,-9080.0,-8996.0,-7072.0,-5456.0,-6264.0,6688.0,22252.0,23124.0,24484.0
32767.0,-5980.0,-9880.0,-5808.0,-6300.0,-14444.0,-13892.0,-11700.0,-9080.0,-8996.0,-7072.0,-5456.0,-6264.0,6688.0,22252.0,23124.0,24484.0,14828.0,26856.0,32767.0,32767.0,4428.0,-11104.0,-9780.0,-4420.0,-6204.0,-8520.0,-7128.0,-10568.0,-5816.0,-5356.0,-4348.0
14828.0,26856.0,32767.0,32767.0,4428.0,-11104.0,-9780.0,-4420.0,-6204.0,-8520.0,-7128.0,-10568.0,-5816.0,-5356.0,-4348.0,-5236.0,-5172.0,-1668.0,7392.0,16520.0,24732.0,21908.0,17472.0,30104.0,32767.0,28456.0,-11108.0,-408.0,-9640.0,-7732.0,-7064.0,-10972.0
-5236.0,-5172.0,-1668.0,7392.0,16520.0,24732.0,21908.0,17472.0,30104.0,32767.0,28456.0,-11108.0,-408.0,-9640.0,-7732.0,-7064.0,-10972.0,-15024.0,-10556.0,-11852.0,-8124.0,-8576.0,-6544.0,-6076.0,5548.0,16008.0,19004.0,14608.0,8072.0,13524.0,32767.0,32767.0
-15024.0,-10556.0,-11852.0,-8124.0,-8576.0,-6544.0,-6076.0,5548.0,16008.0,19004.0,14608.0,8072.0,13524.0,32767.0,32767.0,-3740.0,-10324.0,-5888.0,-3808.0,-9764.0,-11368.0,-9608.0,-10000.0,-7064.0,-4556.0,-5232.0,-6016.0,-2640.0,9904.0,23204.0,25100.0,15420.0
-3740.0,-10324.0,-5888.0,-3808.0,-9764.0,-11368.0,-9608.0,-10000.0,-7064.0,-4556.0,-5232.0,-6016.0,-2640.0,9904.0,23204.0,25100.0,15420.0,-11296.0,-5816.0,-3864.0,-7452.0,-9592.0,-10404.0,-6304.0,-4724.0,-4052.0,868.0,8528.0,14948.0,7424.0,4432.0,744.0
