-9900,-10028,-1132,-7572,-11524,7764,412,-15300,2192
-10552,-10972,-3436,-7616,-11752,6956,908,-15680,2320
-12816,-10920,-4208,-10232,-11304,7560,-2404,-18452,3664
-11860,-17792,2052,-12632,-15268,9624,-5108,-21736,5008
-8220,-13552,9464,-3792,-11172,14636,1104,-13992,8772
-2220,-7100,12572,1072,-3948,12524,2588,-7116,10440
-2160,4012,10488,2052,3768,10048,2188,-2492,9812
4568,9348,13796,10016,14368,9072,6424,-4888,14644
5124,1276,32767,32767,5380,24284,7752,-8932,20500
1288,-32768,32767,23424,-32768,14424,19932,9520,10948
-4312,1288,16052,9836,3340,13820,6968,-3392,14324
-2920,1604,16088,8588,3156,13616,6620,1856,14072
-2584,-5612,14228,10832,-1592,12772,9052,-6608,10736
-10256,-10340,6600,1220,-7472,13132,988,-14176,8024
-14416,-11140,4888,-4152,-9496,15956,2676,-14052,11052
-12624,-10604,4780,-3268,-9416,14324,4228,-14764,8924
-14868,-9568,2900,-5224,-9588,14848,4036,-16504,7460
-10692,-9600,-492,-6864,-9960,9472,2004,-16364,2428
-12856,-13220,-3112,-9440,-13384,9280,-596,-16556,656
-12836,-12544,-2844,-9100,-13320,9336,664,-18228,2224
-10776,-10252,-5792,-10028,-11636,5120,-2328,-16316,916
-9288,-14812,-9276,-9808,-16012,3644,-3464,-19048,-232
-11772,-24376,1632,-4132,-21932,13720,1660,-20964,-516
-6332,-16572,11032,4704,-12492,14300,7672,-14092,4680
-4224,-6996,10424,3464,-3136,11136,6756,-8572,6476
-3304,4544,7748,968,5332,7808,4984,-7108,8844
3732,7076,27536,23044,9620,17132,15072,-11860,14432
20180,-27184,32767,32767,-18348,15364,15828,-13192,19944
-1632,-5788,22096,8144,-3748,17340,11600,-1300,12704
-1152,-10400,15828,9336,-744,13580,9500,-6080,13152
-2732,480,18064,11896,1588,12360,9524,-5532,12800
-4936,-416,15964,8508,-320,12876,8120,-6380,11876
-8640,-10956,8972,2804,-5988,15252,3560,-10248,9328
-8804,-10012,11036,3672,-8824,14660,5460,-11996,9460
-11716,-13804,6592,1944,-11224,17024,5568,-15036,9448
-10432,-12972,5120,-88,-11976,12968,6772,-15804,6540
-10576,-11644,-1284,-5176,-13616,8480,1668,-14604,2920
-9444,-12520,-4068,-7408,-14400,6340,1064,-17260,1688
-10932,-11848,-6608,-9840,-13656,5604,-2020,-17692,1732
-9284,-14060,-7004,-8548,-14696,5228,-1080,-18700,1584
-13524,-30720,-4256,-8872,-27896,12140,-68,-24232,2596
-5608,-19160,6896,1988,-15832,12364,4440,-18196,4068
-908,-260,10556,3700,168,9156,4972,-6824,6780
-512,12576,10108,5164,9312,7520,6684,-3068,9016
6804,7660,18956,19492,4688,9436,11192,-17852,12460
13760,-32768,32767,32767,-23064,16656,13512,-13576,13280
-2608,1140,32312,19160,-4608,17420,14044,-12920,10432
-3784,-14256,13076,9336,-5848,12852,6492,-7360,12136
-2204,-2440,12116,7224,108,10052,5680,-5396,10400
-3240,76,17616,10388,336,14164,9720,-3344,12512
-424,-10148,15848,12528,-5432,11712,10880,-11212,10176
-11384,-13320,6832,2016,-9980,16144,3640,-13108,9552
-12828,-14112,4164,-1912,-11388,15604,4524,-17672,9860
-12540,-11104,4484,-3408,-10352,13096,3996,-15816,5392
-10148,-10120,1200,-5172,-10624,9588,2756,-15972,3680
-11656,-12152,-2368,-7220,-13812,9036,2240,-17200,728
-10812,-12688,-2860,-8560,-13028,6828,-72,-16216,-908
-11512,-12528,-2384,-8072,-13100,8344,1028,-18008,308
-11584,-14712,-10448,-11804,-16304,3316,-4064,-18956,-1540
-10740,-20032,-9220,-11016,-20632,4756,-3844,-21168,-2140
-10052,-16664,2456,-4600,-16024,11792,3452,-20300,-72
-9232,-11264,10984,-368,-8960,14544,4168,-15352,5348
-6520,364,9764,2536,440,11716,6260,-7156,6408
872,9836,6428,3912,8428,6176,5736,-9508,11388
7188,-19256,32767,31576,-6728,18116,9348,-19344,12756
88,-32768,32767,29904,-29252,21888,20020,-1048,13984
-4388,-15068,11224,10260,-8084,12508,9732,-11144,8612
-2032,-396,15724,10324,564,12228,8944,-5452,12164
-6212,-2696,16656,11784,340,16272,9532,-7012,14624
-8312,-2572,11664,4032,-2880,13736,3532,-7204,8824
-7624,-8972,7444,1308,-7908,12600,3160,-13172,8352
-11384,-11108,3984,-1056,-11148,13324,4024,-13808,8460
-11508,-12772,2588,-4368,-12344,11584,4692,-16392,5440
-11556,-9924,508,-7624,-12380,9212,2464,-17284,2916
-14680,-8484,-708,-9032,-9936,10536,176,-15968,1032
-11180,-13256,-1396,-6680,-13552,8744,2124,-16392,468
-11268,-18064,-6800,-10284,-17852,6280,-3228,-20792,-576
-9072,-14196,6048,-1476,-12760,13140,4660,-16112,3636
-5088,-4628,11460,3232,-2376,12520,6820,-9400,5820
-2028,4156,10600,4596,4740,8540,9064,-7192,8112
7096,5232,23556,22700,4928,13324,13068,-15912,14588
10672,-32768,32767,32767,-21196,16272,15384,-10144,18524
-2988,-8132,23280,14620,-7312,13988,13364,-6096,9116
-1136,-12332,11988,8952,-4440,10028,7480,-6352,9960
-3772,-8380,15544,10844,-2996,13024,9596,-3392,10560
-3188,-10444,13688,9664,-6404,12420,9044,-9836,10000
-11128,-13984,7156,1396,-11320,15652,3732,-14052,10756
-10944,-11136,6188,104,-10440,13968,5104,-14376,8720
-12768,-10996,1392,-5012,-11776,11904,3020,-16720,7392
-10064,-11072,1836,-5272,-10660,10288,2728,-15720,4320
-13004,-10788,-944,-7852,-10344,10136,1188,-15268,4068
-11616,-11824,-2948,-8464,-12932,7844,-200,-16296,1616
-12536,-11200,-2040,-9192,-12148,9116,-88,-17000,1692
-11944,-11024,-1492,-8116,-12140,8420,876,-16476,1668
-12340,-12208,-8296,-12192,-14676,4920,-4264,-18612,588
-12012,-17936,-9496,-11760,-18908,4928,-4376,-19968,584
-9820,-20872,4852,-3948,-19180,13720,3680,-20544,1064
-6880,-9612,13956,3780,-7324,14636,5516,-13900,5976
-1968,3844,12848,5348,3104,9296,7580,-4820,7168
4812,5120,12516,9444,7020,7736,8080,-13548,12320
4848,-26724,32767,32767,-13188,18568,16760,-17200,13436
-1440,-32768,32568,29508,-32768,21464,22124,5748,11292
-3620,-8092,11200,10436,-5104,12356,9168,-10980,8568
-2580,-3884,12780,9420,-1388,10840,8732,-4300,11684
-2080,-5852,19472,13036,-1896,13548,11056,-2248,12288
-9736,-7184,12392,4472,-4368,16476,3948,-8364,11292
-10728,-5776,9852,996,-6904,15188,3376,-13260,8684
-11196,-10860,4860,-2204,-10104,12788,4612,-15188,8084
-13196,-7820,2916,-7384,-8108,12128,1012,-15196,8028
-11644,-9168,-76,-7068,-11136,9260,1092,-15496,3248
-11136,-10636,-1964,-7548,-12972,8072,1536,-16568,344
-12380,-12628,420,-8188,-12724,9368,792,-17136,1792
-11308,-12420,-2984,-8268,-13228,7556,764,-17040,1240
-11588,-13364,-7656,-11392,-15428,4884,-2888,-18040,-4
-12252,-17408,-2984,-8788,-17236,9364,-1264,-20900,1876
-10032,-12708,7596,-2264,-10156,14248,2540,-15868,5684
-8324,-4988,9872,140,-2888,13700,4268,-9664,6580
-4468,2872,9928,1800,3812,9284,5692,-6588,9048
6452,1300,11444,15584,4816,10056,11976,-13184,13860
5700,-24204,32767,32767,-15992,21756,15892,-11848,18276
-3728,-4668,21856,13380,-7436,13240,11736,-9244,7356
732,-13068,15756,9456,-3840,12036,8384,-6248,10836
-1876,-316,18728,12180,72,12060,10272,-3420,11580
-6424,-10628,11404,7312,-6944,14436,7000,-11528,8012
-12668,-11228,7808,336,-9312,16864,3780,-14044,9036
-12700,-8624,3852,-3996,-8560,12780,1760,-17684,7980
-15132,-9256,3500,-7352,-7932,13932,584,-15964,7852
-11976,-7044,-284,-8940,-8092,8616,-1716,-14300,4416
-13348,-9460,-1144,-9576,-10724,9300,-288,-17148,2084
-14164,-9676,-1780,-10432,-10804,9540,-928,-17156,2656
-12564,-9928,-1600,-9372,-10668,8484,-660,-16752,2204
-11608,-9776,-7848,-12280,-11872,3752,-4880,-17412,860
-11608,-16748,-8060,-11404,-16928,4708,-3856,-19512,588
-11536,-17780,3036,-4312,-15808,12460,2460,-17740,2876
-8284,-10996,10088,516,-8076,14744,5156,-12852,6180
-2148,1864,13492,6424,3540,11824,9040,-5556,9572
4560,10420,18544,19552,10224,12880,14660,-13928,18836
10192,-27976,32767,32767,-17384,17916,17252,-14964,15940
-3296,-11732,15428,12904,-12488,13688,10428,-6108,8976
-4684,-12868,9204,7296,-5872,11372,6696,-8432,10496
-4600,-2932,15008,8364,-4096,12176,7672,-3568,9372
-6732,-13904,11260,8688,-9372,14256,9744,-13792,9056
-14048,-9732,4920,-2468,-9812,15572,948,-14336,9256
-13224,-11404,1160,-4416,-10172,13428,1616,-15944,8832
-14556,-5484,2388,-6916,-7396,12940,1000,-15964,7972
-13412,-8228,3988,-6016,-8440,13172,2512,-14768,5724
-12216,-11640,728,-6252,-12452,10320,2204,-16224,3360
-12560,-13260,-1776,-7668,-14068,9488,1640,-16768,2060
-12080,-11384,-1304,-7340,-12372,9324,2016,-16628,2896
-11820,-10400,-2124,-7836,-11544,8436,544,-15964,2512
-12216,-15392,3876,-3388,-14096,12888,4408,-17204,3500
-7480,-3640,8664,88,-2688,11964,5948,-8572,8260
-1212,3072,11020,6920,4420,10912,9516,-11372,10560
1724,-8008,32767,32767,-1096,23476,15764,-12244,12732
-3060,-32768,32767,25872,-23000,18148,19560,-22844,6796
-2756,-1788,14796,7680,-4568,10620,6732,-8948,9372
-3848,-5960,13224,8136,-1844,13340,6596,-3996,11428
-5588,-7104,13188,8732,-6264,14136,9032,-9356,10328
-12552,-7912,7436,-1420,-5220,14156,-228,-13424,9324
-14444,-7764,4508,-5320,-8056,15296,3008,-15004,9328
-15656,-8860,80,-7972,-8200,13600,1128,-15296,9060
-14004,-8528,340,-7712,-9468,11644,1468,-16204,5512
-11844,-9244,-1444,-7968,-11580,8576,688,-16384,2104
-9572,-13640,8108,56,-10728,14256,4324,-14036,5112
-4484,-2556,10468,4324,-1104,11392,7940,-7788,6352
-700,4236,12752,7436,6608,9808,10232,-8936,10032
216,-5044,32767,24444,-736,22276,11760,-16472,11836
7476,-32768,32552,32767,-20904,15056,15480,-2296,13036
-3292,-15376,18056,13904,-5896,14228,11684,-6956,12344
-3816,-3232,14364,9380,-1388,12228,8696,-7164,10992
-4676,-8260,12832,8524,-3988,12908,8056,-6728,10996
-7920,-8716,7372,2652,-7720,13832,4164,-10736,9092
-13296,-12196,2368,-3132,-9640,13496,1288,-14708,7544
-11500,-6592,2864,-5824,-7452,11168,1508,-14076,7724
-13712,-11996,-160,-7508,-10544,11676,2128,-17496,7948
-13816,-10176,80,-8756,-10900,10340,-376,-14888,2824
-10948,-14028,-4924,-8512,-14856,7900,296,-17424,168
-10252,-13144,-5576,-8888,-14528,5500,-556,-17280,804
-8624,-11816,-8152,-8824,-13856,3204,-1644,-16472,-1180
-9228,-17020,-11404,-10824,-18740,3088,-3700,-20696,-1480
-13852,-28036,1204,-5300,-24680,15340,1748,-23520,424
-5496,-9752,11692,3304,-7224,14288,4144,-13492,6376
-532,8208,11412,4772,6744,6200,7244,-3016,7500
9292,-840,15876,18772,2504,9652,13404,-12404,14704
14912,-15172,32767,32767,-7684,20196,11064,-14640,17524
-8900,-8352,15948,14716,-10176,12904,11048,-15452,8736
-4048,-11552,12204,6180,-4956,13268,3776,-5648,12076
-5652,-4876,13088,6848,-976,13284,4672,-7572,12472
-6956,-5524,15444,9064,-3744,15012,8920,-8952,10572
-11456,-6508,11936,3876,-6740,17976,7056,-14552,9752
-14328,-11080,5508,-2152,-9804,16368,2844,-15524,8324
-13220,-11120,2668,-3744,-11136,14048,4528,-15088,7400
-12528,-8740,1324,-6912,-8204,10940,520,-15068,7320
-11744,-10588,2400,-4916,-11480,12004,3148,-15784,4996
-11896,-13236,-1224,-7712,-13008,9084,556,-15520,2824
-10648,-11804,-2676,-7292,-12804,8096,1012,-16700,2372
-10836,-10868,-3420,-8480,-12400,6732,-656,-16268,2360
-11400,-16212,-6504,-9548,-16872,5868,-1220,-18144,704
-12096,-13432,-6524,-10208,-14784,6764,-1608,-18320,1764
-12444,-12584,-2432,-7996,-13208,9444,1208,-19168,3348
-10532,-11116,4396,-4168,-9452,12652,1704,-14720,5544
-6732,-3164,10480,1164,-1372,12012,4676,-7544,6536
-1952,964,11396,4912,3548,9848,10204,-10380,10272
5144,-7620,32767,32767,-2784,22212,14448,-12256,7008
9860,-32768,32200,32767,-27072,20132,20776,-4712,13328
-3768,-18100,8580,9636,-9352,11620,7340,-8136,10852
-6464,-4768,13252,5680,-972,14444,5280,-9640,12292
-7088,-4692,15736,7628,-3148,14568,7256,-7640,11484
-9216,-5576,15764,6840,-4820,16348,7016,-11032,8552
-12772,-7896,6320,-1180,-6864,16344,1184,-13404,9268
-13040,-8452,2208,-4224,-9228,12840,1588,-15180,7788
-10912,-10312,76,-5876,-9228,9020,1880,-14256,6988
-12628,-7312,-2520,-8992,-9952,9644,352,-15844,4284
-15192,-12444,-892,-9280,-12472,11196,-156,-16880,2592
-12512,-10708,-2688,-9160,-10976,8884,-820,-16716,768
-10072,-11048,-1924,-6992,-11416,8336,1948,-15520,772
-7964,-7620,-2384,-5060,-10636,6372,4124,-15424,-216
-11304,-15768,1500,-2832,-14028,12288,7016,-16844,2284
-9384,-12416,1332,-2012,-12600,10108,6304,-14788,1684
-9380,-14008,1028,-2136,-13728,10496,6224,-15240,1628
-8964,-14148,1156,-1980,-13552,9736,6108,-14668,1836
-8700,-13824,924,-2056,-13712,9436,6048,-15516,1616
-9456,-14268,688,-2456,-13960,9876,5744,-15512,1704
-8840,-13500,1008,-2060,-13348,9588,6232,-15004,1824
-9224,-13680,1272,-2260,-13644,9896,5928,-15396,2056
-9072,-14072,952,-2248,-14136,9816,5932,-15328,2124
-9160,-13896,984,-2524,-13768,10036,5740,-15408,1816
-9008,-13844,1144,-2216,-13440,9896,5864,-15192,2164
-9584,-13716,440,-2648,-13908,10020,5932,-15504,2164
-9168,-13660,540,-2540,-13584,9704,5644,-15020,1840
-9640,-13380,392,-2904,-13616,9972,5728,-15432,2016
-9660,-13732,364,-2832,-13788,9916,5632,-15488,1972
-9540,-13472,528,-2684,-13448,9900,5532,-15224,2372
-9520,-13564,292,-2892,-13704,9768,5568,-15336,2184
-9652,-13764,456,-2984,-13684,9920,5456,-15480,2344
-9740,-13564,556,-2860,-13596,9812,5432,-15232,2276
-9636,-13404,556,-2928,-13376,10036,5688,-15360,2348
-9584,-13596,740,-2952,-13356,9872,5616,-15344,2120
-9632,-13448,252,-3064,-13608,9708,5404,-15280,2316
-9656,-13004,420,-3156,-13292,9900,5460,-15348,2272
-9544,-13528,476,-2984,-13468,9696,5488,-15380,2456
-9700,-13352,380,-2992,-13648,9784,5588,-15508,2420
-9628,-13004,596,-3032,-13260,9952,5452,-15432,2596
-9692,-13364,308,-3020,-13440,9764,5320,-15232,2616
-9792,-13140,192,-3200,-13440,9752,5484,-15336,2508
-9988,-13384,320,-3172,-13508,10080,5380,-15416,2440
-9668,-13484,492,-3100,-13336,9988,5484,-15420,2568
-9844,-13508,392,-3148,-13756,10028,5556,-15312,2548
-9928,-13404,584,-3028,-13456,10000,5336,-15248,2544
-9592,-13456,464,-2940,-13328,9780,5372,-15272,2672
-9708,-13560,216,-3196,-13560,10052,5556,-15300,2868
-9764,-13196,236,-3152,-13416,9968,5464,-15580,2864
-9908,-13144,216,-3136,-13360,9888,5268,-15500,2680
-9804,-13304,136,-3240,-13600,9972,5232,-15276,2748
-9784,-13192,320,-3416,-13472,10000,5260,-15592,2556
-9648,-13332,560,-3140,-13368,9948,5260,-15448,2696
-9940,-13540,300,-3268,-13524,10036,5312,-15268,2880
-9816,-13300,20,-3276,-13508,9848,5144,-15324,2804
-9708,-13560,460,-3228,-13408,9912,5260,-15260,2736
-9760,-13624,408,-3220,-13556,10004,5372,-15352,2772
-9716,-13388,504,-3076,-13496,9972,5504,-15180,2664
-9712,-13756,256,-3228,-13728,9900,5340,-15388,2560
-9512,-13160,8,-3204,-13296,9508,5228,-15308,2476
-9876,-13380,332,-3328,-13500,9820,5196,-15400,2668
-9840,-13144,292,-3244,-13472,9868,5320,-15568,2672
-9692,-13200,256,-3236,-13352,9880,5500,-15528,2824
-9876,-13356,256,-3308,-13456,9896,5308,-15256,2864
-9860,-13472,256,-3204,-13592,10004,5356,-15280,2780
-9692,-13604,216,-3128,-13672,9656,5444,-15284,2728
-9916,-13372,236,-3324,-13556,10028,5328,-15356,2836
-9536,-13204,368,-3140,-13356,9728,5404,-15396,2476
-9764,-13744,388,-2980,-13576,10064,5536,-15192,2916
-9696,-13208,380,-3032,-13392,9736,5580,-15128,2548
-9712,-13316,328,-3200,-13688,9960,5312,-15324,2532
-9832,-13464,376,-3088,-13612,9980,5548,-15300,2488
-9700,-13668,200,-2888,-13580,9896,5716,-15252,2624
-9752,-13520,504,-2872,-13540,10256,5668,-15244,2536
-9720,-12964,292,-3068,-13352,9880,5580,-15464,2544
-9776,-13376,288,-3000,-13460,9884,5540,-15220,2632
-9748,-13788,400,-2848,-13924,9944,5832,-15532,2624
-10060,-13500,436,-3076,-13632,10152,5452,-15212,2572
-9536,-12980,280,-2844,-13244,9812,5576,-15120,2536
-10040,-13428,180,-3368,-13688,10176,5412,-15744,2828
-9888,-13256,372,-3224,-13264,9964,5372,-15072,2788
-9944,-12876,344,-3108,-13168,9976,5612,-15420,2744
-10076,-13028,108,-3480,-13176,9952,5188,-15392,2908
-9912,-12944,244,-3328,-13088,10128,5192,-15156,3096
-9952,-13172,236,-3260,-13212,10168,5444,-15192,2832
-10136,-13028,724,-3284,-13112,10220,5484,-15500,3168
-10196,-13272,640,-3344,-13288,10100,5352,-15140,2920
-10132,-13140,160,-3412,-13152,9948,5200,-15280,2956
-10052,-12776,348,-3444,-12936,10116,5176,-15320,3176
-10048,-12976,748,-3328,-12844,10288,5224,-15416,3120
-10236,-13180,448,-3340,-13196,10212,5284,-15284,3116
-10024,-13004,372,-3332,-13352,10032,5220,-15264,3112
-10216,-12972,520,-3540,-13148,10560,5192,-15376,3040
-10240,-13124,400,-3432,-13296,10108,5340,-15172,2972
-10244,-13064,284,-3412,-13160,10316,5000,-15296,3256
-10104,-13316,220,-3380,-13244,10212,5012,-15296,3204
-10156,-13116,344,-3456,-13288,10076,5192,-15248,3128
-10264,-13188,532,-3588,-13116,10368,5280,-15416,3180
-10344,-13252,380,-3384,-13356,10248,5188,-15172,3328
-10172,-13144,360,-3436,-13056,10216,5248,-15388,3296
-10316,-13004,224,-3584,-13112,10080,4944,-15216,3360
-10256,-13068,316,-3624,-13148,10144,5208,-15340,3144
-10436,-13204,460,-3576,-13188,10296,5184,-15404,3300
-10276,-12804,256,-3620,-13036,10096,5112,-15212,3280
-10312,-12792,396,-3744,-13052,10344,5112,-15376,3596
-10372,-12884,256,-3496,-13112,10156,5016,-15300,3360
-10352,-12576,380,-3648,-12920,10392,5100,-15268,3340
-10292,-12812,448,-3640,-12892,10256,5092,-15292,3196
-10280,-13104,328,-3552,-13076,10360,4964,-15408,3200
-10260,-12900,60,-3640,-13096,10204,5156,-15448,3352
-10292,-12764,260,-3608,-12864,10200,5236,-15440,3288
-10408,-12832,260,-3508,-13036,10308,5056,-15364,3300
-10284,-12980,368,-3464,-13120,10204,5236,-15228,3516
-10348,-13004,492,-3592,-13208,10464,5132,-15296,3580
-10344,-13020,588,-3548,-13076,10220,5196,-15268,3472
-10208,-13056,316,-3420,-13148,10296,5200,-15272,3564
-10316,-13020,488,-3520,-13164,10388,5232,-15476,3456
-10332,-13116,316,-3544,-13136,10296,4996,-15296,3264
-10432,-13256,348,-3508,-13284,10252,5096,-15260,3376
-10208,-13092,576,-3440,-12988,10464,5212,-15068,3644
-10560,-13336,272,-3660,-13492,10332,5124,-15504,3212
-10232,-13240,268,-3440,-13100,9984,5348,-15324,3488
-10304,-13032,316,-3684,-13108,10144,4936,-15428,3420
