BackhendDrive, -7224,-17028,856,2488,-17580,8620,9052,-13088,-6632
BackhendDrive, -6668,-17412,-876,1732,-16108,7968,8540,-14540,-5164
BackhendDrive, -10540,-14504,3928,560,-14536,12548,8016,-15408,-4216
BackhendDrive, -12416,-18012,2084,596,-18684,13980,7628,-19296,-4064
BackhendDrive, 544,-5956,11172,4944,-8632,15692,7568,-17452,-4248
BackhendDrive, 12892,-7432,12332,12304,-6916,6628,8736,-6716,904
BackhendDrive, 14656,7628,14192,18560,3960,13628,15956,-5988,9232
BackhendDrive, 25196,8588,32767,32767,4148,23272,18440,3348,13948
BackhendDrive, 32767,-24740,15528,17880,-17916,-4572,3012,-22284,-1620
BackhendDrive, 14160,5732,-23072,-1068,-1360,-25148,7476,-18376,-9188
BackhendDrive, -9012,2284,-18004,-10492,-11988,-9544,-6408,-18440,896
BackhendDrive, -8736,-1048,-10880,-9808,-9612,-3204,-3896,-14248,876
BackhendDrive, -2580,-5332,-12220,-4572,-11420,-4524,2412,-16068,5312
BackhendDrive, -8536,-12456,-12532,-5768,-15608,-2556,-76,-19744,2676
BackhendDrive, -11860,-8136,3316,-9808,-9680,6324,-236,-15212,5920
BackhendDrive, -17044,-13012,6748,-4424,-12460,18388,6500,-16412,4240
BackhendDrive, -14636,-12804,4448,-2012,-13428,15000,7540,-15716,56
BackhendDrive, -11264,-11448,4744,-504,-11364,12112,6292,-13420,-3636
BackhendDrive, -10804,-13972,2716,-820,-15004,11180,6896,-17444,-5168
BackhendDrive, -9668,-13712,1096,-832,-13640,9880,5512,-13952,-3620
BackhendDrive, -9668,-10240,2572,-588,-11480,10196,6060,-14016,-2824
BackhendDrive, -12920,-16384,616,-3944,-16124,12464,5904,-21804,-1948
BackhendDrive, -792,-18932,6312,1732,-16648,10384,-652,-17608,-2228
BackhendDrive, 13472,4356,13448,12732,-1824,5828,8976,-11024,16
BackhendDrive, 17120,5856,11068,18804,2044,9940,17176,-4540,7772
BackhendDrive, 18364,16404,15232,22500,19496,13632,18228,-1268,11004
BackhendDrive, 32767,-23352,32264,32767,-26992,12188,15056,-13552,5356
BackhendDrive, 32767,19056,-32768,10192,5492,-32768,16368,-12480,-416
BackhendDrive, -6576,12040,-11544,-10336,-1880,-14496,-6464,-15416,-6748
BackhendDrive, -6804,-2432,-12904,-9212,-12808,-3348,-4752,-15312,676
BackhendDrive, -3424,-2672,-15364,-8868,-12444,-17000,400,-16448,688
BackhendDrive, -5640,-11012,-13208,-3536,-16700,-800,4144,-18668,1416
BackhendDrive, -9220,-8268,-9208,-10100,-14452,-460,-1148,-18628,2984
BackhendDrive, -8936,-12868,-756,-2124,-15468,7784,3488,-15112,2612
BackhendDrive, -10844,-14104,8236,180,-13216,14912,8508,-15760,1332
BackhendDrive, -9828,-15116,8832,4772,-10916,15216,11852,-13508,-268
BackhendDrive, -7436,-16188,4992,4772,-14012,11380,10240,-11820,-3988
BackhendDrive, -8516,-14120,3396,1852,-13496,10988,7884,-15304,-3728
BackhendDrive, -7932,-12972,3840,1928,-12456,10996,7260,-14036,-3364
BackhendDrive, -9116,-516,-11544,-10900,-8324,-11596,-2900,-16704,1048
BackhendDrive, -6224,-9908,-13828,-6164,-14744,-3820,2288,-16568,4200
BackhendDrive, -8620,-1472,-9576,-9360,-10596,-700,-2756,-17768,464
BackhendDrive, -11152,-5452,-8,-8112,-9560,7496,-1316,-16724,3340
BackhendDrive, -11924,-17780,10144,1964,-12016,18872,8004,-13708,3036
BackhendDrive, -13488,-12736,7832,2076,-11148,13392,9720,-14908,3404
BackhendDrive, -9896,-12616,5716,1272,-9608,12704,8016,-13444,-2908
BackhendDrive, -9032,-15792,1460,1260,-14900,10716,8236,-15128,-3080
BackhendDrive, -10352,-13168,2304,-1596,-12996,12044,6304,-18516,-1208
BackhendDrive, -1684,-24548,4704,4624,-17928,11196,8544,-17988,-508
BackhendDrive, 14940,3040,11396,15620,400,10364,13512,-10092,5500
BackhendDrive, 30504,-4100,31292,31168,-5400,20048,22680,-5092,11776
BackhendDrive, 32767,-32768,8660,28008,-32280,-8940,10376,-12328,-2684
BackhendDrive, 27416,24292,-24884,100,13712,-32768,2256,-14904,-6724
BackhendDrive, -4296,4752,-19796,-8200,-11244,-13888,-5592,-18244,-3560
BackhendDrive, -4744,3608,-12492,-11212,-7556,-6016,-1156,-15228,-1720
BackhendDrive, -6280,-6440,-8692,-5076,-12560,-552,1532,-16668,800
BackhendDrive, -10100,-7252,-8892,-7648,-14320,8488,-2144,-17472,880
BackhendDrive, -10652,-13216,3220,-3120,-16188,11164,4200,-19424,5344
BackhendDrive, -14392,-16580,11484,1736,-12856,17040,6560,-16580,-112
BackhendDrive, -10012,-12944,9704,4200,-11448,14724,10540,-12920,-988
BackhendDrive, -8200,-10848,6568,1880,-10472,12184,8456,-14800,-3884
BackhendDrive, -8576,-16452,2740,864,-16168,10504,7456,-14568,-5016
BackhendDrive, -9548,-14964,-3800,-2720,-16120,8184,3716,-16888,-4700
BackhendDrive, -5880,-14256,-6196,-1236,-17008,4568,4432,-17784,-7320
BackhendDrive, 5376,-15732,-540,6220,-15284,2860,6468,-13932,-9056
BackhendDrive, 14368,-11152,11100,18228,-7952,3384,15336,-6744,-7224
BackhendDrive, 16780,-8440,11112,17896,-7996,3724,16192,-10300,-296
BackhendDrive, 20996,-372,16564,22420,-292,12988,20624,-9276,2396
BackhendDrive, 32767,-28252,9644,32767,-27464,-3224,19968,-13328,92
BackhendDrive, 32767,-4788,-15820,31896,-7588,-28356,13128,-3004,2240
BackhendDrive, 6720,15296,-19716,-8284,-5944,-22248,-184,-10480,-14196
BackhendDrive, -10128,8040,-10692,-12256,-5160,-8856,-6920,-15596,-3624
BackhendDrive, -10020,-764,-11504,-12256,-10620,-3356,-4396,-15084,832
BackhendDrive, -9640,-4248,-8796,-7664,-10392,192,-1784,-17016,2212
BackhendDrive, -5828,-10704,-4824,-3900,-14340,1716,6136,-17656,1588
BackhendDrive, -11180,-9160,-3036,-8336,-14276,4944,8,-20472,5384
BackhendDrive, -11672,-26192,5132,4624,-20268,12620,5428,-13992,2624
BackhendDrive, -7488,-13196,8256,3484,-11452,11856,11312,-12348,308
BackhendDrive, -7260,-14236,9784,6840,-10500,15440,12984,-12200,-788
BackhendDrive, -7024,-18548,4140,5280,-16128,11044,10888,-12452,-4720
BackhendDrive, -8228,-15024,3572,2488,-13472,11092,8516,-14232,-3216
BackhendDrive, -8744,-14160,4824,1704,-13452,11696,6772,-15444,-3876
BackhendDrive, -3732,-17016,3724,2616,-16504,12308,6004,-19748,-120
BackhendDrive, 15080,-12212,14148,13668,-12860,8160,8472,-13776,-2284
BackhendDrive, 18988,3660,8768,19624,-2076,7764,14644,-9336,144
BackhendDrive, 19392,6292,17096,21392,3220,12352,18648,-6768,8360
BackhendDrive, 31724,-20272,21384,29412,-15628,9508,20048,-4496,12868
BackhendDrive, 32767,-8536,-14940,22848,-14988,-14192,2348,-21900,-2752
BackhendDrive, 13004,27156,-20592,6572,1048,-24132,584,-15916,-14876
BackhendDrive, -9164,896,-13004,-11032,-9640,-5488,-7520,-17116,-3016
BackhendDrive, -5236,-60,-15140,-8464,-12492,-8900,-3144,-13240,-936
BackhendDrive, -5528,-3312,-11812,-6800,-10836,-3000,1056,-14616,1144
BackhendDrive, -6060,-10024,-1980,-3036,-14868,1876,6736,-19728,2132
BackhendDrive, -17160,-15248,4684,-8304,-13380,15008,-2104,-20356,6036
BackhendDrive, -16320,-17616,8976,344,-14176,17040,3364,-17080,160
BackhendDrive, -11960,-11088,10172,2956,-9088,15748,10344,-12100,-940
BackhendDrive, -8180,-11916,7288,4224,-8508,12308,10296,-12112,-1664
BackhendDrive, -10108,-14968,2644,1268,-14932,11428,9360,-14836,-4588
BackhendDrive, -10048,-13936,252,-948,-14824,9700,5608,-14468,-4952
BackhendDrive, -7808,-13748,2124,1516,-13224,9736,8348,-13628,-4064
BackhendDrive, -8120,-12268,-5616,-2392,-15852,7472,3636,-17028,-4560
BackhendDrive, 2152,-18304,2520,3772,-18092,8832,5152,-18508,-6172
BackhendDrive, 11756,-9440,10740,12348,-9436,9216,10244,-10856,-3796
BackhendDrive, 15196,-3856,8532,14088,-6552,6596,13128,-9828,-996
BackhendDrive, 14856,-5704,9124,15068,-5436,7864,16228,-13112,3832
BackhendDrive, 28944,-11032,22724,29512,-6924,17744,23280,-5012,5220
BackhendDrive, 32767,-25380,-916,30876,-24136,-10072,10584,-15944,532
BackhendDrive, 32767,32767,-30136,-620,21064,-32768,1400,-15164,-608
BackhendDrive, -9016,4820,-11920,-9220,-8244,-11056,-6868,-16380,-5036
BackhendDrive, -6840,-64,-14056,-9568,-9900,-6080,-3420,-14540,-800
BackhendDrive, -3896,-3228,-11032,-5596,-11368,-4696,2068,-16620,2240
BackhendDrive, -12188,-8740,-10600,-12876,-15092,4956,-3112,-19624,116
BackhendDrive, -14148,-12796,2272,-9156,-12620,9228,1908,-16664,5624
BackhendDrive, -13940,-9956,5304,-1976,-8536,14648,4788,-14924,3268
BackhendDrive, -11696,-11392,4144,-100,-10984,13540,7740,-15544,-1864
BackhendDrive, -12340,-15680,972,-1152,-15680,12632,6072,-15880,-4352
BackhendDrive, -10848,-15980,1568,536,-15288,11268,7564,-14616,-4928
BackhendDrive, -9920,-13160,632,280,-13580,9828,6920,-14068,-5732
BackhendDrive, -7840,-15156,-1380,-316,-16008,8156,7752,-16112,-5548
BackhendDrive, -4800,-13988,1676,3144,-12520,8764,7840,-15696,-3876
BackhendDrive, 12344,-6844,11292,13420,-6068,12352,13684,-12944,3192
BackhendDrive, 32767,-29376,32767,32767,-21812,14876,30548,-4360,7308
BackhendDrive, 32767,3008,-20504,30596,916,-29760,2880,-22164,-5116
BackhendDrive, 8296,14388,-16448,-2652,-11244,-20696,304,-15476,-13012
BackhendDrive, -10120,3676,-10596,-12384,-6264,-3944,-7256,-14736,-2476
BackhendDrive, -9840,1860,-8308,-12244,-9108,-152,-3564,-13748,636
BackhendDrive, -3980,-9408,-10844,-2648,-13232,-2968,1816,-19760,1556
BackhendDrive, -8708,-10536,-11484,-8936,-14656,-984,-5508,-19548,4020
BackhendDrive, -14236,-18700,1308,-2864,-16964,18416,5288,-19112,5192
BackhendDrive, -9440,-12096,10224,5528,-11656,14276,8844,-13568,96
BackhendDrive, -8248,-13344,8592,5276,-9900,13240,11264,-13436,-704
BackhendDrive, -9780,-15636,5244,2332,-14580,12828,10200,-14148,-4824
BackhendDrive, -10120,-14388,2192,-492,-14376,10292,7024,-14316,-4436
BackhendDrive, -9720,-14112,-1536,-2072,-14088,8124,4860,-15736,-3636
BackhendDrive, -2084,-13628,3332,772,-11768,7688,4992,-15664,-3820
BackhendDrive, -2092,-10664,24352,14212,-6136,22064,17236,-13212,-32
BackhendDrive, 7752,-13824,6916,8580,-11712,4780,9116,-10752,3580
BackhendDrive, 12296,-8252,15280,13672,-6260,15392,8888,-15132,5872
BackhendDrive, 32767,-23164,32767,32767,-16408,11152,26288,392,8292
BackhendDrive, 32767,-20308,-9592,26860,-20120,-7544,-9180,-24436,-2420
BackhendDrive, 15128,18840,-24292,1524,2288,-23728,1980,-16284,-10916
BackhendDrive, -10032,4168,-11268,-13400,-6324,-8916,-9372,-15420,-5500
BackhendDrive, -6952,5072,-11608,-11112,-6964,-5280,-4940,-13680,-1972
BackhendDrive, -13392,-7148,-9368,-11632,-11916,4188,-2484,-17976,1916
BackhendDrive, -7776,1092,-12364,-11676,-8312,-3376,-7648,-13420,2672
BackhendDrive, -8752,-9144,-8672,-8492,-13184,2048,-1680,-15616,3224
BackhendDrive, -8004,-15580,-3852,-1880,-16308,10560,5856,-15904,3564
BackhendDrive, -11908,-18344,5888,240,-16296,12728,8780,-14312,88
BackhendDrive, -12304,-14608,6844,1728,-14116,14680,10408,-15068,-3696
BackhendDrive, -7132,-11088,-8080,-7404,-17404,-548,-2308,-18392,2552
BackhendDrive, -14200,-14444,7872,-2932,-13328,16448,5628,-13724,3588
BackhendDrive, -12340,-13200,6392,2060,-11800,13804,8600,-13916,-1952
BackhendDrive, -9804,-13320,8216,3520,-10148,14128,8724,-14124,-1236
BackhendDrive, -10428,-14940,4548,100,-14484,11992,6980,-14920,-5660
BackhendDrive, -10120,-15768,2836,-12,-15596,11184,6612,-16128,-4736
BackhendDrive, -11304,-13292,588,-2204,-14436,10504,4132,-16096,-4416
BackhendDrive, -6784,-14944,704,-2676,-14848,5980,2164,-17252,-6784
BackhendDrive, -3876,-7388,10740,3124,-6164,11972,8064,-13628,-4320
BackhendDrive, 2464,-4164,16680,7060,1116,8020,12344,-11188,4212
BackhendDrive, 8228,-17124,13200,12236,-11912,10896,10212,-11656,2384
BackhendDrive, 4332,-6128,21812,16100,-1176,21848,16196,-11280,6096
BackhendDrive, 28840,-32768,22408,27792,-27276,11576,19708,-11072,9660
BackhendDrive, 32767,-20164,-9080,25408,-14448,-19380,2696,-10988,-704
BackhendDrive, 15292,23152,-18700,904,4764,-23664,1284,-15316,-10736
BackhendDrive, -7944,6156,-10364,-12520,-6176,-8076,-7664,-15168,-3612
BackhendDrive, -7104,1104,-13684,-10320,-8044,-4680,-5240,-15008,-856
BackhendDrive, -6984,-5060,-10964,-6488,-11068,-860,624,-18148,3992
BackhendDrive, -8480,-2896,-10376,-8532,-11420,128,-3424,-16628,92
BackhendDrive, -11220,-8996,60,-8844,-13104,7140,228,-16356,2708
BackhendDrive, -16272,-14252,10740,-2904,-9824,19632,6656,-14952,2908
BackhendDrive, -13004,-11028,9060,1460,-9612,16284,10304,-14760,376
BackhendDrive, -11756,-14088,4380,100,-12088,14020,7784,-13804,-3788
BackhendDrive, -11264,-14580,3548,-416,-14376,12384,6120,-14684,-5916
BackhendDrive, -10892,-13904,1208,-1088,-14504,10696,6056,-16280,-4488
BackhendDrive, -7908,-13360,944,-888,-12980,8752,3936,-14792,-5652
BackhendDrive, -8804,-11912,9108,3584,-9720,14384,9780,-13092,-2980
BackhendDrive, -4872,-13492,7756,5320,-9320,11104,7760,-11912,656
BackhendDrive, 1520,-8404,17720,9720,-2932,13484,12452,-12396,1272
BackhendDrive, 7448,-4728,17832,14676,-1256,12200,14996,-6688,4740
BackhendDrive, 15408,-1836,22328,21496,7868,15192,20088,-4548,11272
BackhendDrive, -7420,4440,-12768,-10624,-7624,-7824,-5020,-15824,-4628
BackhendDrive, -7156,500,-11320,-8548,-6796,-6772,-968,-15440,1976
BackhendDrive, -6512,-7468,-12124,-5212,-14076,-2600,3720,-20412,128
BackhendDrive, -8288,-10564,-9864,-10220,-16164,-900,-4020,-18336,4880
BackhendDrive, -17152,-15204,2832,-8364,-11864,13492,3580,-15028,4124
BackhendDrive, -13052,-7928,11528,88,-8716,16412,11004,-13968,2340
BackhendDrive, -12040,-8448,11608,2608,-6116,17188,11844,-13048,-3032
BackhendDrive, -10640,-9712,6952,248,-9396,14572,6764,-13204,-2240
BackhendDrive, -9728,-16108,5208,924,-14416,14124,7156,-14252,-3124
BackhendDrive, -10744,-14228,76,-1248,-14252,11224,6184,-15928,-3360
BackhendDrive, -9212,-15452,-3564,-3412,-16544,8180,3548,-18900,-4620
BackhendDrive, -4956,-19428,-1648,2568,-15044,7960,3808,-17600,-2204
BackhendDrive, 13344,-9732,19272,12304,-2676,10080,13728,-12244,-1708
BackhendDrive, 8392,-4840,14628,16136,-1172,13260,17656,-5408,3524
BackhendDrive, 11120,-3552,13744,14948,300,12728,13328,-11768,8848
BackhendDrive, 32767,-29516,32767,32767,-17016,18756,23964,-5004,8340
BackhendDrive, 32767,-32768,-24200,32767,-19380,-22312,-720,-18208,-3328
BackhendDrive, 16800,28080,-18868,-7684,11252,-23548,-68,-18700,-12152
BackhendDrive, -8036,4160,-12244,-12148,-6408,-10888,-6276,-15816,-3628
BackhendDrive, -7296,1260,-11344,-10552,-8052,-3020,-3484,-14656,280
BackhendDrive, -3936,-6536,-8136,-2944,-11464,-3064,4572,-14564,2228
BackhendDrive, -5004,-8664,-10420,-4596,-16196,-1992,3816,-22028,-3296
BackhendDrive, -9792,-19344,-9096,-11424,-21604,4976,-1668,-24744,3480
BackhendDrive, -9792,-19964,6208,7620,-14956,12912,8016,-14500,976
BackhendDrive, -8724,-10116,12744,3464,-9788,14832,11080,-12132,784
BackhendDrive, -5116,-10456,7780,5344,-7184,12452,9392,-11584,-1464
BackhendDrive, -8980,-12272,10892,6232,-11588,15504,11920,-12168,-3760
BackhendDrive, -11436,-10076,8720,156,-9532,14992,7336,-15496,-1540
BackhendDrive, -10300,-11108,6736,-524,-8396,13072,6224,-14804,-820
BackhendDrive, -3160,-21020,5400,1668,-16576,11124,5076,-17136,-2056
BackhendDrive, 9940,-18540,11976,14656,-17764,13340,11380,-16964,-4256
BackhendDrive, 24896,5664,12796,22156,2080,4556,20064,-10860,1348
BackhendDrive, 18412,5872,13656,19040,1092,8288,17576,-3224,8900
BackhendDrive, 20076,-2108,12232,19652,-5608,15228,13576,-10292,10664
BackhendDrive, 32767,-32768,-4536,27520,-30120,-14700,18684,-15476,980
BackhendDrive, 32767,16360,-32768,8576,-3096,-32768,5804,-11416,3816
BackhendDrive, -4464,11988,-10808,-7116,-1792,-10056,-5208,-11500,-9776
BackhendDrive, -6668,3000,-13276,-10468,-8580,-6668,-6292,-16264,-2340
BackhendDrive, -6652,-5084,-12220,-7200,-11768,-720,76,-15604,2888
BackhendDrive, -14052,-9632,-6648,-10860,-15100,4996,912,-22028,1592
BackhendDrive, -15684,-3584,-6468,-14276,-8324,6188,-8504,-14852,4076
BackhendDrive, -10520,-9548,748,-6664,-9548,13384,876,-15000,3208
BackhendDrive, -12128,-11192,8524,-3696,-10404,14988,9584,-14316,4832
BackhendDrive, -12576,-10388,9936,2700,-7984,18192,13080,-13920,1396
BackhendDrive, -12664,-12676,6432,1116,-12708,15180,11052,-15604,-3696
BackhendDrive, -11872,-12152,3496,-1796,-12200,12276,6036,-14288,-3220
BackhendDrive, -10156,-13872,60,-1276,-13468,10396,5988,-16344,-3700
BackhendDrive, -6832,-10860,824,144,-11156,8620,5492,-15104,-3676
BackhendDrive, 140,-17860,12184,9168,-13640,11232,11068,-13384,-3040
BackhendDrive, 8824,-8436,18512,17896,-4664,12712,16184,-9404,2012
BackhendDrive, 10328,-248,14572,16044,-868,10812,15280,-8680,3296
BackhendDrive, 9556,3260,16900,16392,6056,17160,16808,-8580,7616
BackhendDrive, 32767,-30412,9208,32767,-23184,2616,24816,-8896,9308
BackhendDrive, 32767,-11448,-27852,25840,-13080,-22332,936,-10284,-4756
BackhendDrive, 11196,25620,-16168,-4192,9044,-21928,1192,-12936,-9088
BackhendDrive, -8040,5292,-11212,-12868,-4724,-11156,-8616,-15660,-3448
BackhendDrive, -8516,5756,-12924,-13596,-6192,-7528,-6840,-15324,-408
BackhendDrive, -5880,-2736,-10388,-7244,-9156,592,-2052,-13532,1252
BackhendDrive, -6340,-2224,-11864,-7760,-10968,-3908,1636,-17028,1600
BackhendDrive, -4448,-6916,-13252,-8112,-15452,-2736,5344,-20372,936
BackhendDrive, -18168,-11796,-15840,-15568,-16436,5312,-3112,-23132,4352
BackhendDrive, -5596,-12880,-10556,-4848,-17036,1500,3836,-12608,-704
BackhendDrive, 3916,-16460,-2388,5860,-11328,-904,-6720,-18180,-928
BackhendDrive, 12208,-15256,1908,11456,-16260,-2100,11460,-12668,-1312
BackhendDrive, 14324,-9980,5016,13880,-9896,2256,12216,-9740,-1260
